"","b_sal_code","ward16","pop96","pop01","pop11","House","Traditional","Flat","Cluster.house","Townhouse","Semi","House.in.backyard","BYS","Informal.dwelling.not.BYS","Flatlet","Caravan","Other","Unspecified","Not.applicable","pop_1996","pop_1997","pop_1998","pop_1999","pop_2000","pop_2001","pop_2002","pop_2003","pop_2004","pop_2005","pop_2006","pop_2007","pop_2008","pop_2009","pop_2010","pop_2011","pop_2012","pop_2013","pop_2014","pop_2015","pop_2016","pop_2017","pop_2018","pop_2019","pop_2020","pop_2021","pop_2022","pop_2023","pop_2024","pop_2025","pop_2026","pop_2027","pop_2028","pop_2029","pop_2030"
"3404",5993291,59500100,717.135578725284,953.337,819,6,90,3,0,0,0,0,0,0,0,0,3,0,0,717.135578725281,780.555592114876,835.885740937145,883.126025192089,922.276444879706,953.336999999998,976.307690552965,991.188516538605,997.97947795692,996.680574807909,987.291807091572,969.813174807909,944.244677956921,910.586316538607,868.838090552967,819.000000000001,959.144610546714,891.590393752398,812.238287211088,718.237098628104,607.750303157692,479.992288964876,336.108110999685,178.274825467356,8.82401562473404,0,0,0,0,0,0,0,0,0,0
"3405",5993292,59500068,877.58411865353,1498.07,819,114,0,6,0,3,21,21,9,0,0,0,0,0,0,877.584118653523,1052.88240859463,1202.58014169983,1326.67731796913,1425.17393740251,1498.07,1545.36550576157,1567.06045468725,1563.15484677701,1533.64868203087,1478.54196044882,1397.83468203087,1291.52684677701,1159.61845468725,1002.10950576158,819.000000000006,769.120753110569,482.292655740489,151.824645759366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3406",5993293,59500073,1093.12500862307,1051.05,822,93,0,0,0,0,114,3,0,0,0,0,0,0,0,1093.12500862307,1088.57400643856,1082.091004484,1073.67600275938,1063.32900126472,1051.05,1036.83899896523,1020.69599816041,1002.62099758554,982.613997240619,960.674997125645,936.803997240619,911.000997585542,883.265998160413,853.598998965233,822.000000000002,78.7542751469657,80.1608863746713,81.7419630334956,83.3100088967986,84.6868073628705,85.6796024555559,86.2158150081632,86.3204445734947,85.980886768107,85.3901417569512,84.5616029990793,83.6418487306963,82.5558673992596,81.3338612699556,80.058101314804,67.635766637834,0,0,0
"3407",5993294,59500052,901.811132990396,969.84,822,12,0,45,0,0,138,0,3,0,3,0,0,0,0,901.811132990396,922.987512632829,940.378589155006,953.984362556927,963.804832838591,969.84,972.089864041153,970.554424962049,965.233682762689,956.127637443074,943.236289003202,926.559637443074,906.09768276269,881.85042496205,853.817864041154,822.000000000001,104.706939143058,106.577084680459,108.679188943206,110.763968245359,112.594476531166,113.914437068639,114.627352970777,114.766462136715,114.315006537664,113.529587564323,112.428012352866,111.205162494539,84.4244448025153,0,0,0,0,0,0
"3408",5993295,59500082,852.927233194682,704.134,822,180,0,0,0,0,0,3,0,6,0,0,6,0,0,852.927233194684,812.089854118698,776.791841261236,747.0331946223,722.813914201888,704.134000000001,690.993452016639,683.392270251802,681.330454705489,684.808005377702,693.824922268439,708.381205377701,728.476854705489,754.1118702518,785.286252016637,821.999999999999,623.57318667272,634.710677863302,647.22957932836,659.64530347799,670.54673841968,678.407650078172,682.653359527459,683.481812222277,680.7932071609,676.115711895659,669.555375297247,662.272797951178,653.674041397996,643.998245960076,633.896829888647,623.622966483918,612.819138493731,601.531313202553,589.787888156355
"3409",5993296,59500091,632.664627817234,858.622,825,147,3,0,0,0,0,0,0,0,0,0,0,0,0,632.664627817231,690.803748770199,742.469046464959,787.660520901513,826.378172079859,858.621999999998,884.39200466193,903.688186065655,916.510544211173,922.859079098484,922.733790727588,916.134679098485,903.061744211174,883.514986065657,857.494404661932,825,990.600223700919,950.001678910047,900.829988766076,840.267851908105,766.251947255341,677.425882046017,574.312727508469,458.584205227916,331.905446291393,196.76206063498,54.5187864878231,0,0,0,0,0,0,0,0
"3410",5993297,59500057,591.329174581166,877.495,825,96,24,0,0,0,0,0,6,78,0,0,3,0,0,591.329174581163,665.224383687267,730.788570782203,788.02173586597,836.923878938568,877.494999999998,909.735099050258,933.64417608935,949.222231117272,956.469264134026,955.38527513961,945.970264134026,928.224231117273,902.147176089351,867.73909905026,825,846.603953902876,861.724944157151,846.051800251614,760.877320582365,659.08161324412,539.674750554832,403.629257339482,253.019026467568,90.0554098216081,0,0,0,0,0,0,0,0,0,0
"3411",5993298,59500051,758.658054739922,723.068,822,153,0,18,0,0,27,6,0,0,0,0,0,0,0,758.658054739923,747.003720872476,737.61754846476,730.499537516775,725.649688028522,723.068,722.754473431209,724.70910832215,728.931904672821,735.422862483225,744.181981753359,755.209262483224,768.504704672821,784.068308322149,801.900073431209,821.999999999999,595.06386384425,605.69215685467,617.638703043791,629.486789111002,639.889818196429,647.391334561813,651.442933193136,652.233509619652,649.66782567049,645.204182163784,638.943779491245,631.994156404627,623.788528888641,614.555103940116,604.915517430894,595.111367757866,584.801483103504,574.029729160702,562.823205159817
"3412",5993299,59500024,821.925331986529,706.335,825,180,0,0,0,0,0,0,3,0,0,0,0,0,0,821.925331986531,789.478047883277,761.695372632996,738.57730623569,720.123848691358,706.335000000001,697.210760161617,692.751129176207,692.956107043772,697.82569376431,707.359889337823,721.55869376431,740.422107043771,763.950129176206,792.142760161616,824.999999999999,773.342598059678,787.155084801049,802.680768058053,818.07849293763,831.59822759038,841.347168011524,846.612609256101,847.640039192271,844.305686677185,838.504753573993,830.368759503701,821.33705736232,810.673056928943,798.67333509648,786.145767337443,773.40433395427,760.005649428558,746.006721437921,731.442768032862
"3413",5993300,59500019,273.815064132342,423.514,822,156,3,0,0,0,3,0,3,3,0,0,0,0,0,273.81506413234,301.112501218813,329.731113348815,359.670900522347,390.931862739408,423.513999999997,457.417312304116,492.641799651764,529.187462042941,567.054299477648,606.242311955883,646.751499477648,688.581862042941,731.733399651764,776.206112304116,821.999999999997,1095.30633004206,1177.00158587433,1265.30243867693,1357.6703645212,1451.11910077116,1541.78627464347,1627.37454079039,1707.20585932568,1779.85815428333,1848.25727772036,1865.87405537181,1845.57943504972,1821.61697077421,1794.65308348604,1766.50310386437,1737.87255905423,1707.76514286533,1676.30895398323,1643.58312887104
"3414",5993301,59500047,500.618717894028,1003.22,822,177,3,0,0,0,0,0,9,0,0,0,0,0,0,500.618717894022,632.776909360869,749.11613330489,849.636389726085,934.337678624453,1003.22,1056.28335385271,1093.5277401826,1114.95315898967,1120.55961027391,1110.34709403532,1084.31561027391,1042.46515898967,984.795740182608,911.307353852718,822.000000000002,545.000039186325,554.734154226923,565.675615365481,408.720547141065,187.258310788007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3415",5993302,59500061,909.281857874145,1072.37,825,132,6,96,0,3,0,3,0,0,0,0,0,0,0,909.281857874144,957.19405387936,997.458966094554,1030.07659451973,1055.04693915487,1072.37,1082.0457770551,1084.07427032018,1078.45547979524,1065.18940548027,1044.27604737529,1015.71540548027,979.507479795241,935.652270320184,884.149777055104,825.000000000002,610.379543705896,621.281386402516,633.535411314513,645.688441950205,561.78266264945,424.359602878394,271.554590721622,105.671245955979,0,0,0,0,0,0,0,0,0,0,0
"3416",5993303,59500047,892.355587286478,1058.39,825,219,9,0,0,0,0,0,0,0,0,0,0,0,0,892.355587286476,940.641371840569,981.387705388967,1014.59458793167,1040.26201946868,1058.39,1068.97852952562,1072.02760804555,1067.53723555979,1055.50741206833,1035.93813757117,1008.82941206833,974.181235559787,931.993608045553,882.266529525624,825.000000000002,327.578349746824,333.429148117418,340.005635320867,346.527920939896,352.254713150327,356.384243610632,293.907862892179,131.844656696201,0,0,0,0,0,0,0,0,0,0,0
"3417",5993304,59500010,743.374250118327,823.156,822,198,0,0,18,69,0,6,0,3,33,0,0,0,0,743.374250118326,763.616453421683,781.715730061529,797.672080037864,811.485503350687,823.155999999999,832.6835699858,840.06821330809,845.309929966868,848.408719962135,849.364583293891,848.177519962135,844.847529966868,839.37461330809,831.758769985801,822,1020.93018250054,1021.14883746771,1020.11540120446,1015.2467405445,1004.27958277293,985.044176388311,957.049642107246,921.050268294125,877.464046682658,828.818580694785,775.673589552813,719.756146266602,660.715874288773,599.187180161481,536.106340665755,471.904312865273,406.523469432569,340.278597771889,273.471353481913
"3418",5993305,59500066,706.042908444535,863.462,822,213,0,3,3,3,3,3,0,0,0,0,0,0,0,706.042908444534,747.028064971918,783.262552391157,814.74637070225,841.479519905197,863.461999999999,880.693810986655,893.174952865165,900.905425635529,903.885229297748,902.114363851821,895.592829297748,884.32062563553,868.297752865166,847.524210986656,822,997.775291975476,970.666810931891,937.78217191976,896.410189526943,844.444035959587,780.266749672768,704.055216587507,617.154267504044,520.779968116808,417.409212596042,308.106192420345,194.288287543631,76.4572002662081,0,0,0,0,0,0
"3419",5993306,59500074,871.761461116416,666.025,825,6,0,0,0,0,0,0,3,408,0,0,0,0,0,871.761461116419,815.40222430026,766.648959780539,725.501667557255,691.960347630409,666.025000000001,647.695624666031,636.972221628499,633.854790887404,638.343332442747,650.437846294528,670.138332442747,697.444790887403,732.357221628497,774.875624666029,824.999999999999,1112.46505661585,1216.14559381368,1312.05080782562,1337.21971453283,1359.31888456233,1375.25436684124,1383.86118378942,1385.54060645828,1380.09032026097,1370.60819577629,1357.3092131456,1342.54611857277,1325.11489193815,1305.50031370171,1285.02292586283,1264.19595625236,1242.29465307515,1219.41220028729,1195.60616482381
"3420",5993307,59500082,842.795585092608,984.755,822,183,0,0,0,0,0,6,0,0,0,0,0,0,0,842.795585092607,883.09877020248,917.446304248155,945.838187229634,968.274419146915,984.754999999999,995.279929788887,999.849208513577,998.46283617407,991.120812770365,977.823138302464,958.569812770366,933.36083617407,902.196208513578,865.075929788888,822.000000000001,974.137071954101,921.000270512913,859.448650870088,786.749084519782,701.019855591232,601.183708942667,487.998828786281,363.275105856713,228.828735383652,87.0150242472142,0,0,0,0,0,0,0,0,0
"3421",5993308,59500019,279.133100288329,467.509,825,147,0,0,0,0,0,0,0,0,3,0,0,0,0,279.133100288326,317.321901548616,355.253892149928,392.929072092263,430.347441375619,467.508999999997,504.413747965398,541.06168527182,577.452811919265,613.587127907732,649.464633237221,685.085327907732,720.449211919265,755.55628527182,790.406547965398,824.999999999997,1082.98302870083,1146.04230183033,1212.88930251855,1280.90504024594,1347.2140808507,1408.32527713376,1462.38598625482,1509.10779788484,1547.58837673174,1580.71627994304,1608.3673489232,1633.0509773871,1653.13844770677,1669.0134983154,1682.21748790909,1693.37427718827,1701.47535309705,1706.57082121966,1708.67257812394
"3422",5993309,59500090,892.798873408011,875.517,822,156,0,0,3,6,0,9,3,9,33,0,0,0,0,892.798873408012,889.847918811316,886.644254172166,883.187879490564,879.478794766509,875.517000000001,871.302495191039,866.835280339625,862.115355445757,857.142720509437,851.917375530663,846.439320509437,840.708555445757,834.725080339625,828.488895191039,822.000000000001,1027.43321188365,1036.81189577461,1047.78217964793,1057.88332807534,1064.86009656846,1066.3679190317,1061.64859617649,1051.18106462542,1034.98866168346,1015.55775629637,993.161540993466,969.615079931041,944.113389459821,917.088191562215,889.533909608047,861.842431665659,833.554217835119,804.78197517405,775.612733767232
"3423",5993310,59500006,842.117029505172,818.371,825,198,0,0,0,0,0,0,0,0,0,0,0,0,0,842.117029505173,835.924595363863,830.45377534269,825.704569441655,821.676977660759,818.371,815.786636459379,813.923887038897,812.782751738552,812.363230558345,812.665323498276,813.689030558345,815.434351738552,817.901287038896,821.089836459379,825,767.618792938876,781.32904816922,796.739819890828,812.023580304027,825.443250216219,835.120034990895,840.346504685689,841.366330218915,838.056656525413,832.298658352592,824.222881894313,815.258026843853,804.672954766992,792.762047477327,780.327201051204,767.680071902439,754.380556178876,740.485239622446,726.029079621355
"3424",5993311,59500039,228.487320945404,608.12,822,210,0,0,0,0,0,0,0,249,0,0,3,0,0,228.487320945399,318.957466305897,402.155806891606,478.082342702525,546.737073738655,608.119999999996,662.231121486548,709.070438198311,748.637950135284,780.933657297468,805.957559684863,823.709657297468,834.189950135285,837.398438198312,833.33512148655,821.999999999999,325.350636100847,331.161645812086,337.693409271438,344.171339747071,349.859186608505,353.960633981618,356.175841914781,356.608088869909,355.205303462136,352.764810361358,294.148123525403,158.980175421266,17.054185799615,0,0,0,0,0,0
"3425",5993312,59500041,470.828925986761,861.602,822,213,0,0,0,0,0,0,21,0,0,0,0,0,0,470.828925986757,570.880824736777,659.984081513112,738.13869631576,805.344669144722,861.601999999997,906.910688881586,941.270735789489,964.682140723705,977.144903684235,978.659024671078,969.224503684236,948.841340723706,917.509535789491,875.229088881589,822.000000000001,455.222972356666,463.353600729939,472.492690827722,481.556459078427,489.514760883526,373.897972029465,197.062479412284,2.78500960020508,0,0,0,0,0,0,0,0,0,0,0
"3426",5993313,59500079,991.931144532552,942.099,825,87,0,0,3,0,0,6,6,114,0,0,0,0,0,991.931144532553,982.429641250973,972.695675156928,962.729246250418,952.530354531442,942.099000000001,931.435182656095,920.538902499723,909.410159530886,898.048953749584,886.455285155817,874.629153749584,862.570559530886,850.279502499723,837.755982656095,825.000000000001,1023.34136626438,1024.65971862553,1027.27201329443,1028.73267593886,1026.87179939783,1019.50818769625,1006.04470915849,987.076519013321,962.764136080611,935.542501986759,905.743520961756,875.084793342272,842.878804370789,809.564204200584,776.056688585068,742.713931624025,709.153920933481,675.497189187548,641.840261126058
"3427",5993314,59500053,833.714475477243,1416.06,828,120,15,0,0,0,0,0,0,54,0,0,0,0,0,833.714475477237,996.923608356336,1136.76272724816,1253.23183215271,1346.33092306999,1416.06,1462.41906294273,1485.40811189819,1485.02714686637,1461.27616784728,1414.15517484092,1343.66416784728,1249.80314686637,1132.57211189819,991.971062942735,828.000000000005,807.393409591808,551.521511646577,256.206363306898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3428",5993315,59500002,125.820424451166,252.497,825,129,9,0,0,0,0,0,3,0,3,0,0,0,0,125.820424451164,142.645076923535,163.725060714604,189.06037582437,218.651022252835,252.496999999997,290.598309065857,332.954949450415,379.56692115367,430.434224175624,485.556858516275,544.934824175623,608.56812115367,676.456749450414,748.600709065856,824.999999999996,1141.35548112832,1270.66037178786,1412.35657967698,1563.99400674176,1722.21028817457,1882.15555729867,2040.43583412991,2195.46897080609,2344.64437646895,2491.07723544979,2633.62957756048,2775.58971305992,2913.56427825598,3047.41191404436,3179.26219021739,3309.83631601615,3436.71318458434,3559.40812063771,3677.35798896988
"3429",5993316,59500072,31.298872837214,299.186,825,6,6,138,0,0,0,3,6,3,3,0,33,0,0,31.2988728372102,85.1419050517825,138.852133875347,192.429559307905,245.874181349454,299.185999999996,352.36501525953,405.411227128057,458.324635605576,511.105240692088,563.753042387591,616.268040692088,668.650235605576,720.899627128057,773.01621525953,824.999999999996,1105.05555771581,1191.13489619215,1282.10560380269,1375.2944412015,1467.57083882436,1554.95660757861,1635.12529244002,1707.44890831226,1770.61218297168,1827.66517681783,1878.29830822844,1925.3141188694,1966.71083038648,2002.83803663004,2035.4679373998,2065.31812017601,2091.12476966314,2112.89826618816,2130.60475266583
"3430",5993317,59500065,1255.38133200202,1079.42,822,201,0,9,0,0,0,3,0,0,0,0,0,0,0,1255.38133200202,1217.66899456151,1181.21669264105,1146.02442624065,1112.0921953603,1079.42,1048.00784015976,1017.85571583957,988.963627039437,961.331573759356,934.959555999329,909.847573759356,885.995627039436,863.403715839571,842.07184015976,822.000000000002,1012.22168652803,1007.78596148315,1006.35267970668,1005.61780087387,1003.57364015311,998.184276642959,988.907922005404,976.306389350105,960.452225630149,943.643922083304,926.082520505224,909.382458781671,892.698662609599,876.320307850118,861.074226621829,847.23022154301,834.223027095362,822.028588722761,810.59204455124
"3431",5993318,59500046,867.561202230155,899.693,825,168,0,0,0,0,0,0,0,0,0,0,0,0,0,867.561202230155,877.693070998516,885.972185159681,892.398544713649,896.972149660423,899.693,900.561095732381,899.576436857567,896.739023375557,892.048855286351,885.505932589949,877.110255286351,866.861823375557,854.760636857567,840.806695732382,825.000000000001,435.880949404923,443.666114543346,452.416892756265,461.095549481014,468.715710055291,474.210528803311,477.178302121993,477.757394929176,475.878045797792,472.608451914307,468.022741999182,462.932181988644,456.921605764061,450.158173673222,443.097230512657,403.462719841163,337.886627367753,271.903261823105,205.793581644899
"3432",5993319,59500004,11.7610725405721,876.338,825,120,45,0,0,0,0,0,0,0,0,0,3,0,0,11.7610725405616,232.156240830284,428.811517721088,601.726903212975,750.902397305943,876.337999999993,978.033711295125,1055.98953119134,1110.20545968864,1140.68149678701,1147.41764248647,1130.41389678701,1089.67025968864,1025.18673119134,936.963311295132,825.000000000001,868.689518483029,679.677145673888,453.4677486746,186.305840373383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3433",5993320,59500004,47.1507385417908,1009.39,825,75,75,0,0,0,0,0,0,3,0,0,3,0,0,47.150738541779,295.83508477786,516.401184041721,708.849036333364,873.178641652788,1009.38999999999,1117.48311137498,1197.45797577775,1249.31459320829,1273.05296366662,1268.67308715273,1236.17496366663,1175.5585932083,1086.82397577775,969.971111374986,825.000000000002,821.573440652899,578.145536068092,289.575692795653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3434",5993321,59500093,156.900394972984,387.991,825,177,99,0,0,0,0,0,12,36,0,3,0,0,0,156.900394972981,203.789774913158,250.343525385948,296.561646391351,342.444137929368,387.990999999997,433.202232603239,478.077835739093,522.617809407561,566.822153608642,610.690868342335,654.223953608642,697.421409407561,740.283235739093,782.809432603239,824.999999999997,969.563179343605,986.880314845006,1006.34533702006,1025.64993387837,1042.60003716595,1054.82258082729,1061.42402495638,1062.71214517369,1058.53176582605,1051.25895923709,1041.05861556314,1029.73529538777,1016.36551310674,1001.32109620754,985.614902786449,969.64057951578,952.842240460922,935.291357884353,917.0320857291
"3435",5993322,59500032,400.536432691186,632.156,825,0,6,318,0,3,0,0,0,0,0,0,0,0,0,400.536432691183,454.070883076082,504.000064999414,550.323978461177,593.042623461371,632.155999999997,667.664108077055,699.566947692545,727.864518846466,752.556821538818,773.643855769603,791.125621538818,805.002118846466,815.273347692545,821.939308077056,824.999999999999,268.544923013185,273.341339501672,278.732667259175,284.079561187867,288.774318867828,292.159659933256,293.988096019931,294.344873331568,293.187012065799,291.172625250034,288.347383362772,285.211104872073,281.50800719896,277.341077323684,272.990851786085,268.56636093876,263.913638182425,259.052479558879,236.192173329986
"3436",5993323,59500040,511.622132844188,513.285,822,156,6,0,3,0,0,3,69,21,0,0,0,0,0,511.622132844188,503.81099252366,500.071709078977,500.404282510139,504.808712817147,513.284999999999,525.833144058696,542.453144993238,563.145002803626,587.908717489858,616.744289051936,649.651717489858,686.631002803625,727.682144993238,772.805144058695,821.999999999998,359.192009895384,365.607452270774,372.818617656044,379.970350615262,386.24981934666,390.777879113453,393.223502086209,393.700709244751,392.152012994734,389.457671798695,385.678772162315,381.483845808744,376.530770989381,370.957297843065,365.13865775553,359.220684172628,352.9974392139,346.495401056485,339.730927317794
"3437",5993324,59500058,826.005495773665,383.229,825,39,0,240,0,3,0,6,0,0,0,0,0,0,0,826.00549577367,702.054890177674,595.80193780231,507.246638647576,436.388992713474,383.229000000002,347.766660507162,330.001974234952,329.934941183374,347.565561352427,382.893834742111,435.919761352426,506.643341183372,595.064574234949,701.183460507157,824.999999999996,1218.05403995516,1444.04060242127,1703.93164037802,1996.05987478671,2316.76036058977,2659.27098202105,3017.65480520678,3185.68607216505,3173.15457309014,3151.35292269853,3120.77541126143,3086.8315596388,3046.75304035773,3001.6544785343,2954.57211304565,2906.6859762524,2856.32969209248,2803.71751255515,2748.98179766092
"3438",5993325,59500087,1278.94049006953,1244.83,828,147,0,3,0,0,6,15,3,3,0,0,0,0,0,1278.94049006953,1281.41463258525,1279.24065483616,1272.41855682225,1260.94833854353,1244.83,1224.06354119166,1198.6489621185,1168.58626278053,1133.87544317775,1094.51650331016,1050.50944317775,1001.85426278053,948.550962118503,890.599541191659,828.000000000003,958.74169914391,883.640249168566,800.944605070012,708.067296185015,603.43932605976,486.44721546115,358.235995975438,220.835286096162,76.277996214067,0,0,0,0,0,0,0,0,0,0
"3439",5993326,59500047,705.077863418252,641.818,828,159,0,0,0,3,0,9,0,3,0,0,0,0,0,705.077863418253,684.087178018962,667.265848977491,654.613876293841,646.13125996801,641.818,641.67409638981,645.699549137439,653.894358242889,666.258523706159,682.792045527249,703.494923706158,728.367158242888,757.408749137438,790.619696389808,827.999999999999,754.207419272505,767.678137173061,782.819661163963,797.836392911614,811.021602425849,820.529320239559,825.664476200665,826.666483955813,823.41463488962,817.75723699623,809.822555644955,801.014329147695,790.614193081018,778.911385996606,766.69379372507,754.267627606888,741.200473019597,727.54792707309,713.344336401124
"3440",5993327,59500015,0,640.781,828,228,0,0,3,0,0,6,3,0,3,0,3,0,0,-8.07176547823474e-12,157.338679999992,300.086119999993,428.242319999993,541.807279999994,640.780999999994,725.163479999995,794.954719999995,850.154719999996,890.763479999996,916.780999999997,928.207279999997,925.042319999998,907.286119999998,874.938679999998,827.999999999999,965.947509597024,885.55459860771,784.363399815116,659.023438894305,507.434346229838,328.992336602989,125.375665121994,0,0,0,0,0,0,0,0,0,0,0,0
"3441",5993328,59500005,720.680475821438,933.477,825,78,84,0,0,0,0,0,0,0,0,0,0,0,0,720.680475821435,777.481648613338,827.161887427146,869.721192262858,905.159563120476,933.476999999998,954.673502901426,968.749071824759,975.703706769997,975.537407737139,968.250174726187,953.84200773714,932.312906769998,903.66287182476,867.891902901428,825.000000000001,976.681203509843,920.83633976234,854.949409324757,776.194850122597,682.644696695852,573.259299692381,448.899718031591,311.505613370852,163.086300830253,6.05280441728081,0,0,0,0,0,0,0,0,0
"3442",5993329,59500085,447.227423162684,696.476,828,192,0,0,3,0,0,0,9,9,0,0,24,0,0,447.227423162681,506.863089294801,561.605780044593,611.455495412056,656.412235397191,696.475999999997,731.646789220476,761.924603058625,787.309441514446,807.801304587939,823.400192279104,834.106104587939,839.919041514447,840.839003058626,836.865989220477,827.999999999999,461.819375127194,470.067820268917,479.33934023712,488.534446907964,496.60806838554,502.429873087287,505.574252811668,506.187806303096,504.196620767947,500.732459725231,495.873863151077,455.020097790195,353.366750368258,247.439522342088,138.172674584319,26.0887501410186,0,0,0
"3443",5993330,59500073,1061.00854285216,1571.23,828,204,0,0,0,0,3,0,0,0,0,0,3,0,0,1061.00854285215,1210.08411199628,1335.64404228312,1437.68833371269,1516.21698628498,1571.23,1602.72737485774,1610.70911085821,1595.1752080014,1556.12566628731,1493.56048571595,1407.47966628731,1297.8832080014,1164.77111085821,1008.14337485775,828.000000000006,786.828653300444,509.470592381856,191.600148891941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3444",5993331,59500108,746.962979462737,750.264,825,153,0,0,0,0,0,0,0,0,0,0,0,0,0,746.962979462737,745.806277998844,745.558029320623,746.218233428076,747.786890321201,750.264,753.649562464471,757.943577714616,763.146045750433,769.256966571924,776.276340179087,784.204166571924,793.040445750433,802.785177714616,813.438362464471,825,485.387885927466,494.057282590235,503.801965726279,513.466335885303,521.95198692517,528.070901870403,531.375752011327,532.020617619283,529.927813831809,526.286862638341,521.180312227688,515.511571336224,508.81831967923,501.286703515074,493.42378526173,485.426634414149,477.016960393266,468.230544024021,459.089489888681
"3445",5993332,59500048,597.69027467032,409.454,828,171,0,18,0,3,0,0,3,0,0,0,0,0,0,597.690274670322,538.842525087174,490.595022828568,452.947767894503,425.900760284981,409.454,403.607487039561,408.361221403665,423.715203092309,449.669432105496,486.223908443225,533.378632105496,591.133603092308,659.488821403662,738.444287039559,827.999999999997,688.08846780024,700.378250960028,714.19236598572,727.892628904872,739.921933285126,748.596139896649,753.281113163818,754.195278104848,751.228508242477,746.067076322391,738.82800309934,730.791965638474,721.303576227061,710.626716798335,699.480201752861,688.143397862575,676.221798911518,663.766127988836,650.807720668788
"3446",5993333,59500012,1351.18633308474,765.986,828,195,6,6,0,0,0,0,3,0,0,0,3,0,0,1351.18633308475,1201.28187536995,1067.80961320407,950.769546587122,850.1616755191,765.986000000004,698.242520029835,646.931235608592,612.052146736275,593.605253412885,591.590555638422,606.008053412884,636.857746736273,684.139635608589,747.853720029831,827.999999999999,1165.20435586135,1330.98178850094,1526.5534487046,1668.30338962773,1695.87411706131,1715.75508262914,1726.49287069232,1728.58810343577,1721.78837498532,1709.95856104618,1693.3668689254,1674.94856380352,1653.20152091756,1628.73054804575,1603.18314160906,1577.19960007195,1549.87572955858,1521.32778554153,1491.6275880155
"3447",5993334,59500079,389.259781200152,772.568,828,180,0,0,0,0,0,0,3,36,0,0,0,0,0,389.259781200147,484.886343296109,571.030446224075,647.692089984045,714.871274576019,772.567999999997,820.782266255979,859.514073343965,888.763421263955,908.530310015949,918.814739599948,919.61671001595,910.936221263956,892.773273343967,865.127866255981,828,506.975884787621,516.030859522484,526.208944922022,536.303145363231,545.166202247552,551.557260632481,417.478790954633,261.912209601968,92.3757552592621,0,0,0,0,0,0,0,0,0,0
"3448",5993335,59500071,456.105968326035,347.223,828,195,0,0,0,0,3,0,0,0,0,0,0,0,0,456.105968326036,415.701563016773,384.611063529538,362.834469864331,350.371782021151,347.222999999999,353.388123800875,368.867153423778,393.660088868708,427.766930135667,471.187677224653,523.922330135666,585.970888868707,657.333353423776,738.009723800872,827.999999999996,438.916617812078,446.756002296145,455.567724812767,464.306823555163,471.980054310058,477.513141414837,480.501583624223,481.084709490759,479.192271737832,475.899906951261,471.282260116816,466.156247186807,460.103810641467,453.293275007447,446.183156304555,438.951656500132,431.347128688123,423.401928020189,415.136042775331
"3449",5993336,59500030,1024.68415420211,709.98,828,162,0,3,114,18,0,3,0,57,0,0,0,0,0,1024.68415420211,941.811901804246,868.9053601851,805.964529344678,752.989409282979,709.980000000002,676.936301495749,653.858313770218,640.74603682341,637.599470655326,644.418615265964,661.203470655325,687.954036823409,724.670313770216,771.352301495746,827.999999999999,1127.44074074193,1245.81061197853,1383.58896477816,1514.3039730622,1539.32967423408,1557.37544776356,1567.12204135503,1569.02386526046,1562.85181293935,1552.11399728784,1537.05386766481,1520.33573785908,1500.59614274148,1478.38406088942,1455.19490997776,1431.6098831604,1406.80825179342,1380.89553992305,1353.93693791216
"3450",5993337,59500107,350.286801140049,730.106,831,234,0,0,0,0,0,3,0,9,0,0,0,0,0,350.286801140044,443.817158184566,528.564256592821,604.528096364812,671.708677500537,730.105999999997,779.720063863191,820.55086909012,852.598415680784,875.862703635182,890.343732953315,896.041503635183,892.956015680785,881.087269090122,860.435263863193,830.999999999999,376.606278730363,383.332753186486,390.89352872224,398.391990442002,404.975899009523,409.723487184263,412.287678317622,385.834255450015,235.052817963326,73.1978717808937,0,0,0,0,0,0,0,0,0
"3451",5993338,59500052,431.597228471425,643.017,828,180,9,0,0,0,0,0,0,3,0,0,0,0,0,431.597228471422,480.224023925328,525.679398805138,567.963353110853,607.075886842473,643.016999999998,675.786692583427,705.384964592761,731.811816027999,755.067246889142,775.15125717619,792.063846889142,805.805016027999,816.374764592761,823.773092583428,827.999999999999,711.618457015206,724.328503671241,738.615008502575,752.783767921545,765.224428421799,774.195259664556,779.040441067172,779.985866946598,776.917644921996,771.579711806066,764.09309001501,755.782250862742,745.969394887848,721.281006470984,654.438038463152,585.204791944412,513.527862245705,439.80825542546,364.435680934981
