,sal.code,wd.code16,House,Traditional,Flat,Cluster.house,Townhouse,Semi,House.in.backyard,BYS,Informal.dwelling.not.BYS,Flatlet,Caravan,Other,Unspecified,Not.applicable,areah,x1996,x1997,x1998,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,pred2012,pred2013,pred2014,pred2015,pred2016,pred2017,pred2018,pred2019,pred2020,pred2021,pred2022,pred2023,pred2024,pred2025,pred2026,pred2027,pred2028,pred2029,pred2030
4289,5994289,59500012,282,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3935,364.407158,423.8577316,480.4637326,534.5895712,586.5034147,636.382844,683.7977999,728.7550978,771.9734804,814.0336959,855.2856867,896.0002715,936.0890415,975.2650403,1013.243829,1050.04057,1310.330526,1338.928726,1371.544723,1405.063387,1437.03575,1463.86185,1484.067097,1497.745177,1504.434131,1507.508455,1507.035266,1505.509956,1501.405766,1495.151322,1488.241485,1481.187222,1473.083405,1464.056688,1454.05965
4290,5994290,59500087,219,0,0,0,0,0,0,12,6,0,0,6,0,0,7.28833,975.8597463,928.6135954,889.9694582,859.4764847,836.7093032,821.2909713,812.2735882,809.486085,813.553559,824.8753012,843.6388132,870.0304913,903.9799654,945.3153035,993.9278431,1050.04057,620.3996025,633.9399357,649.3825673,665.252583,680.3904745,693.0917751,702.6583133,709.1344466,712.3014526,713.7570467,713.5330066,712.8108212,710.8676188,707.9063391,704.6347526,701.2947844,697.4578864,693.1840244,688.4507469
4291,5994291,59500104,192,3,0,6,21,0,0,0,0,0,0,3,0,0,58.627,1438.049575,1299.937754,1180.735272,1079.286521,994.5761111,925.7633699,871.5117019,831.5016992,806.2407869,795.9653415,800.7425535,820.7176107,855.8827969,906.2121417,971.7868758,1053.040686,1461.04621,1625.846677,1820.381153,2042.821792,2290.984086,2559.236525,2843.477558,3141.402143,3448.960622,3770.777543,4104.897786,4456.32041,4819.336565,5193.33328,5581.960244,5641.183827,5610.319992,5575.941237,5537.866965
4292,5994292,59500052,18,0,0,0,0,0,0,18,267,0,0,3,0,0,7.84174,34.87622058,124.2305633,208.9662062,289.6493993,366.7451825,440.6097747,511.100251,578.2822024,642.7965968,705.2495692,766.0817403,825.6660723,884.033208,940.9909968,996.3121196,1050.04057,1144.325595,1169.300707,1197.784605,1227.056811,1254.978616,1278.406135,1296.051592,1307.996804,1313.838339,1316.523179,1316.109938,1314.777868,1311.193636,1305.731563,1299.697129,1293.536566,1286.459416,1278.576288,1269.845769
4293,5994293,59500053,234,60,0,0,0,0,3,60,48,0,0,3,0,0,7.04359,1131.595579,1240.794067,1332.298546,1407.030273,1465.563877,1508.180902,1533.747729,1542.294615,1535.276624,1513.529612,1477.180176,1426.017969,1359.121808,1275.306829,1173.499659,1053.040686,599.5667645,612.6524172,627.5764897,487.1814398,190.050177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,5994294,59500047,231,0,0,0,0,0,3,0,0,0,0,0,0,0,8.5558,1171.341738,1170.00595,1168.188989,1165.868078,1162.909035,1159.106188,1153.322731,1145.438274,1136.419815,1126.818574,1116.761034,1106.242357,1094.824564,1081.917867,1067.029509,1050.04057,728.2895971,744.1846489,762.3128165,780.9426919,798.7131239,813.6232319,824.8534296,832.4557886,836.1735497,837.8822775,837.619276,795.0925952,705.5902138,611.8531407,514.8382715,414.8662123,311.8280573,206.0192405,97.70236838
4295,5994295,59500001,9,189,0,0,0,0,0,0,3,0,0,0,0,0,62.307,399.7443184,501.3968183,593.2208072,675.948673,750.1179158,816.0845888,873.3741035,922.0477006,963.0446253,997.0641269,1024.443901,1045.35389,1059.483758,1066.280361,1065.204937,1056.040801,476.0468044,486.4366117,498.2860961,510.4635221,522.0791725,531.8251709,539.1657945,544.1350797,546.5651958,547.6821064,413.0439316,231.0008954,36.30324941,0,0,0,0,0,0
4296,5994296,59500084,84,0,0,0,0,0,6,9,150,0,0,0,0,0,7.73195,923.6309377,923.7582002,925.4456035,928.6406246,933.2220592,939.0269003,945.1400715,951.4569686,958.7890507,967.6525304,978.2457568,990.6854488,1004.722534,1019.958872,1036.061096,1053.040686,1128.304213,1152.929656,1181.014759,1209.877133,1237.408013,1260.507529,1277.905937,1289.683908,1295.443657,1298.090908,1297.683452,1296.370032,1292.835982,1287.450382,1281.500435,1275.426123,1268.448059,1260.675301,1252.067015
4297,5994297,59500083,150,0,0,0,0,0,0,3,75,0,0,0,0,0,8.74372,948.0147174,960.527399,972.3785151,983.6268444,994.2304909,1004.076895,1012.225717,1018.587775,1024.047538,1029.156591,1034.103601,1038.966127,1043.416816,1046.966592,1049.196721,1050.04057,744.2857846,760.5299561,779.0562916,798.0953545,816.2560971,831.4936914,842.9705498,850.7398874,854.5393055,856.2855639,856.0167858,855.1503888,852.8191528,849.2665419,845.3416598,841.3347409,836.7316615,783.2933303,709.1879181
4298,5994298,59500044,234,3,0,0,0,0,3,3,3,0,0,6,0,0,35.2103,227.3409425,223.0439508,227.2963424,239.8907798,260.6889891,289.6110091,326.3684427,370.8901602,423.508537,484.6150037,554.6058698,633.9508112,722.966418,821.8380058,930.7240798,1050.04057,1498.848536,1699.33434,1923.487012,2168.881507,2432.553606,2707.914184,2990.206343,3276.838742,3441.165237,3448.197288,3447.114939,3443.626024,3434.238312,3419.932217,3404.127013,3387.991453,3369.4552,3348.807951,3325.941242
4299,5994299,59500053,258,6,0,24,0,0,0,3,0,0,0,0,0,0,6.31405,1315.455584,1261.470718,1214.138637,1173.006529,1137.599859,1107.462311,1081.342565,1059.041042,1041.376036,1028.785937,1021.364699,1019.147311,1021.831081,1029.011541,1040.390325,1056.040801,537.4666227,549.1969287,562.57524,576.3238042,589.4381121,600.4415446,608.7292594,614.3396845,617.0833355,618.3443506,618.1502594,617.5246134,615.8411719,613.2757464,610.4414948,607.5480025,604.2240084,600.5214623,596.4209138
4300,5994300,59500019,300,3,0,0,0,0,0,12,3,0,0,6,0,0,6.67064,40.10504221,268.6575419,470.4346327,647.2002775,800.3110413,930.7285262,1038.264007,1123.169559,1186.73757,1229.9423,1253.209707,1256.627731,1239.576134,1201.069694,1140.113332,1056.040801,567.820393,580.2131754,594.3470355,608.8720585,345.0485363,20.85881135,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,5994301,59500014,267,3,0,0,0,0,0,3,0,0,0,6,0,0,30.7556,1117.428733,1211.663549,1290.743992,1355.459547,1406.288849,1443.450263,1465.827014,1473.429895,1467.6357,1449.239791,1418.375826,1374.872838,1317.891939,1246.34564,1159.25325,1056.040801,1188.755904,1026.69598,838.1984862,618.5230842,365.0508034,76.99274379,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,5994302,59500045,42,0,0,3,3,0,3,105,99,0,0,0,0,0,13.8932,1087.930473,1024.908258,972.0124945,928.6748426,894.3667366,868.6259831,850.4084205,839.5153064,836.5727183,841.9576514,855.8287213,878.3507318,909.4403386,948.9261984,996.7118905,1053.040686,643.6543963,657.7022695,673.7237461,690.1886267,705.8939405,719.0713312,728.9964574,735.7153393,739.001056,740.5112109,740.2787731,739.5295176,737.513477,734.441198,731.0469807,727.5818185,723.6010999,719.1670383,714.2563406
4303,5994303,59500088,339,0,0,0,0,0,0,6,6,0,0,0,0,0,15.4151,283.2960189,362.490923,436.489288,505.8105949,570.8502339,631.8835373,688.547019,740.878305,789.635698,835.4407762,878.6670282,919.588275,958.0903429,993.8412176,1026.504027,1056.040801,1312.169168,1340.807497,1373.46926,1407.034958,1439.052184,1465.915926,1486.149525,1499.846797,1506.545137,1509.623775,1480.538856,1433.897321,1378.601552,1315.345632,1245.708518,1170.26579,1088.458736,1000.638187,907.0428645
4304,5994304,59500086,210,0,0,0,0,0,3,27,6,0,0,0,0,0,10.1468,905.6496652,837.8558894,782.6010848,739.2451288,707.2317463,686.1047248,674.9849504,673.6775486,682.6665394,702.2870457,732.7502617,774.3212367,827.0819254,891.0345125,966.2314397,1053.040686,863.7192179,882.5700455,904.0692496,926.1634571,947.2384026,964.9211306,978.239648,987.2557091,991.6648092,993.6912847,993.3793766,992.3739513,989.6686284,985.5459401,980.9912432,976.3413454,970.9996229,965.0495599,958.4598994
4305,5994305,59500008,345,6,0,0,3,6,0,0,0,0,3,3,0,0,83.6714,276.9689559,529.7637473,749.7751843,939.0157882,1098.993774,1230.741558,1333.850679,1408.592435,1456.527646,1478.732317,1475.562033,1446.937442,1391.939324,1309.254466,1197.59508,1056.040801,1122.049735,872.7952439,574.7166849,221.738857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,5994306,59500077,249,0,3,0,0,0,3,45,3,0,0,0,0,0,49.8575,596.0449209,729.882282,847.0145438,948.4835797,1035.029783,1107.120492,1164.095241,1206.047305,1234.195169,1249.35518,1251.806654,1241.557707,1217.995148,1180.226283,1127.404045,1059.040917,1237.667365,1122.83257,984.0671275,816.6157032,617.5307671,385.1122329,120.5917283,0,0,0,0,0,0,0,0,0,0,0,0
4307,5994307,59500003,108,63,0,0,0,0,0,3,0,0,0,0,0,0,165.894,223.8562535,341.1630787,447.7433177,544.43445,631.8770894,710.5213013,780.0458451,840.5429211,892.9088354,937.855583,975.7692937,1006.875059,1030.92752,1047.425879,1055.863549,1056.040801,1330.548199,1324.952011,1309.513877,1280.103581,1233.603511,1166.533449,1078.054588,969.0865328,840.5597003,695.7040002,535.5153519,361.7356925,174.5914994,0,0,0,0,0,0
4308,5994308,59500019,207,57,6,0,0,0,12,30,15,0,3,9,0,0,21.5702,143.8810572,204.2919629,263.7899085,322.7086194,381.3249786,439.8528911,498.0592773,555.9642306,614.147656,673.160446,733.419338,795.3075271,858.9092402,924.1121497,990.7773333,1059.040917,1433.823871,1543.890289,1662.050076,1785.043505,1909.764429,2030.936979,2079.554624,2098.721084,2108.094007,2112.401915,2111.738856,2109.60151,2103.850499,2095.086435,2085.404001,2075.519187,2064.163684,2051.514962,2037.506576
4309,5994309,59500077,231,0,0,0,0,0,3,9,102,0,0,0,0,0,23.5557,319.1202183,212.926651,130.7615011,71.55412446,34.51075355,19.09387805,24.96169871,51.9005121,99.83130593,168.896098,259.4805154,372.2227507,507.8468916,667.0463848,850.4811182,1059.040917,1642.95645,1999.88457,2098.788192,2150.079685,2199.004971,2240.055256,2270.974068,2291.904769,2302.140453,2306.844896,2306.120805,2303.786719,2297.506338,2287.935556,2277.361871,2266.567177,2254.166419,2240.353404,2225.05557
4310,5994310,59500020,222,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9373,781.871793,670.0774712,578.9794251,507.537382,454.9146825,420.4815542,403.4826083,403.6706651,421.2444563,456.4047803,509.4044791,580.6619737,670.5630084,779.4601578,907.7320405,1056.040801,931.0084166,951.3278431,974.5019715,998.3174577,1021.034275,1040.094599,1054.450714,1064.169183,1068.92178,1071.106131,1070.769923,1069.686169,1066.770084,1062.326212,1057.416676,1052.404521,1046.646645,1040.233034,1033.129997
4311,5994311,59500045,201,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4323,1202.089446,1454.966307,1666.687277,1839.420881,1974.660961,2073.304376,2134.111803,2157.302325,2145.046167,2098.569575,2017.965342,1902.696519,1751.118922,1561.17674,1330.960287,1059.040917,944.6044157,493.0124262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,5994312,59500029,288,0,0,0,0,0,0,3,0,0,0,3,0,0,18.6881,44.73180741,24.72688411,17.51344056,22.71638678,40.09872748,69.53865592,110.9155754,164.1470939,229.3742336,306.9209453,397.2414018,500.9330515,618.5331406,750.4658542,897.101421,1059.040917,1570.8568,1625.493482,1665.090131,1705.782641,1744.597902,1777.165469,1801.695152,1818.300688,1826.421248,1830.153556,1829.579092,1827.727327,1822.744737,1815.151682,1806.762965,1798.19891,1788.360671,1777.402007,1765.265349
4313,5994313,59500081,147,0,0,0,0,0,0,30,54,0,0,6,0,0,10.5339,1315.151911,1239.581762,1174.10441,1118.081213,1070.899287,1032.008341,1000.163625,975.1365675,957.6449605,948.0705162,946.5097249,953.0420316,967.4656972,989.4991309,1018.962938,1056.040801,896.6700703,916.2400562,938.5594541,961.4965547,983.3755085,1001.732832,1015.55945,1024.919474,1029.496781,1031.600566,1031.276759,1030.232976,1027.424446,1023.144477,1018.416019,1013.588727,1008.043218,1001.866161,995.0251049
4314,5994314,59500042,264,0,0,0,0,0,3,0,0,0,0,3,0,0,9.40737,2603.107077,2001.66399,1482.404918,1040.381677,671.5900696,373.0000488,142.3637139,0,0,0,0,0,144.8809353,378.5283004,682.5284342,1059.040917,800.7772163,818.2543234,838.1868113,858.6709427,878.2100891,894.6042197,906.9521738,915.3112055,919.3990003,921.2778,920.9886216,920.0564649,917.5482876,913.7260329,909.5032515,905.1922067,900.2397527,894.7232899,888.6138392
4315,5994315,59500047,192,0,0,0,0,0,0,0,0,0,0,3,0,0,13.1521,1151.694433,1231.031206,1297.303665,1351.178251,1393.03726,1423.029056,1440.010199,1443.969379,1436.237277,1417.576736,1388.114635,1347.695226,1295.523599,1230.570366,1151.914581,1059.040917,1119.537344,1064.827155,898.3554344,704.2064214,479.7868703,224.0256269,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,5994316,59500101,15,0,9,3,3,0,6,0,435,0,0,15,0,0,4.3323,867.1698316,712.8836518,585.3435308,483.1566668,405.2120821,350.6822373,318.7470715,309.0971854,321.7911205,356.9340237,414.7618438,495.7411674,600.3917851,729.2411288,882.8458834,1062.041033,632.201753,645.9996702,661.7360742,677.9079926,693.3338592,706.2767826,716.0253094,722.6246412,725.8518946,727.3351792,727.1068771,726.3709532,724.3907844,721.3731709,718.0393475,714.6358415,710.7259524,706.3707867,701.5474659
4317,5994317,59500016,57,0,0,0,0,0,3,15,336,0,0,0,0,0,30.8939,53.64664568,171.7281022,280.5312274,380.8708891,473.3950449,558.5820467,636.2630015,706.5406,770.2033818,827.9390097,880.1834331,927.2462547,969.0134195,1005.117435,1035.162763,1059.040917,1367.241388,1398.342194,1423.848208,1439.789501,1442.948636,1429.217669,1397.059484,1346.817496,1278.629638,1196.063325,1099.714022,991.9137854,872.032388,740.974468,600.0272255,449.6763219,289.9387171,121.3356523,0
4318,5994318,59500020,195,0,0,0,0,0,0,0,0,0,0,3,0,0,11.1548,921.4548652,963.9449747,1001.325784,1033.907812,1061.84081,1085.146452,1102.898767,1115.049906,1122.607907,1126.201865,1126.028573,1122.122159,1114.040307,1101.147911,1082.881625,1059.040917,949.5225225,970.2460228,993.8809936,1018.170076,1041.338642,1055.104214,961.1377155,851.6053574,727.5888022,592.0761028,446.0180316,290.9353502,127.0501249,0,0,0,0,0,0
4319,5994319,59500042,189,0,0,0,0,0,0,0,0,0,0,6,0,0,12.2114,1035.989634,999.2613894,969.0001804,944.8540239,926.4630981,913.4872062,904.9206592,900.6026823,901.2485329,907.297917,918.9239255,936.2664462,959.1629197,987.3363028,1020.582083,1059.040917,1039.462772,1062.149235,1088.022947,1114.612729,1139.975857,1161.256543,1177.28502,1188.135606,1193.441839,1195.880648,1195.505274,1194.295272,1191.039489,1186.077945,1180.59649,1175.000464,1168.571845,1161.411105,1153.480626
4320,5994320,59500082,132,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56597,194.7094308,279.9001557,359.771115,434.8778696,505.6553322,572.4178789,634.8795647,693.09092,747.7804252,799.572169,848.8655652,895.967726,940.807372,983.090564,1022.507849,1059.040917,814.2776172,832.049373,852.3179051,873.147381,893.0159402,909.6864615,922.2425913,930.742549,934.8992603,936.809735,936.5156813,935.5678093,933.0173463,929.1306517,924.8366779,920.4529527,915.4170046,909.8075392,903.5950885
4321,5994321,59500091,243,12,0,0,0,0,0,0,0,0,0,0,0,0,21.1658,1190.791502,1107.81071,1037.287057,978.4959732,930.778423,893.5699365,865.739092,847.0540716,838.1175994,839.2740109,850.6587725,872.4315279,904.5254151,946.8028024,999.2103629,1062.041033,1442.195847,1568.899502,1716.638704,1883.055312,1975.899651,2012.785082,2040.566951,2059.374077,2068.571276,2072.798419,2072.147791,2070.050516,2064.407326,2055.807571,2046.306664,2036.607172,2025.464562,2013.05298,1999.307224
4322,5994322,59500047,189,0,0,0,0,0,3,3,0,0,0,6,0,0,12.8836,1228.723908,1190.641918,1157.495063,1128.952187,1104.64175,1084.189361,1066.416684,1051.150255,1039.225801,1031.110513,1026.922616,1026.709137,1030.162594,1036.85882,1046.471111,1059.040917,1096.682,1120.617282,1147.915262,1175.968731,1202.728021,1225.180143,1242.090938,1253.538816,1259.13714,1261.710198,1261.314162,1260.037553,1256.602549,1251.367887,1245.584695,1239.680624,1232.89813,1225.343213,1216.976186
4323,5994323,59500104,219,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57992,1035.688164,1027.989089,1022.165516,1018.114658,1015.662461,1014.595135,1013.898548,1013.450806,1014.10244,1016.370312,1020.42562,1026.350458,1033.848411,1042.478734,1051.878218,1062.041033,560.0980956,572.3223375,586.2639785,600.5914628,614.2579838,625.7247453,634.3614365,640.2081036,643.0672834,644.3813969,644.1791331,643.5271425,641.7728152,639.0993655,636.1457702,633.1304397,629.6664799,625.8080281,621.5348151
4324,5994324,59500086,3,0,0,0,0,267,0,0,0,0,0,0,0,0,7.03373,5.66E-09,34.247332,73.08090526,116.5844237,164.8690327,218.0557223,276.0479822,338.8387073,406.7921765,480.3685165,560.0298266,646.2860385,739.4577174,839.6977353,947.1087276,1062.041033,92.40205427,94.41874577,96.71876478,99.08243821,101.3370694,103.2287957,104.6536318,105.6181844,106.0898769,106.3066725,106.2733041,106.1657421,105.8763223,105.4352706,104.9480019,104.4505484,103.8790825,103.2425353,102.5375629
4325,5994325,59500045,207,0,0,0,0,0,0,0,0,0,0,6,0,0,9.07179,1229.521289,1228.933533,1227.331432,1224.706067,1220.925907,1215.779678,1208.077144,1197.695037,1185.644414,1172.492011,1158.352881,1143.19834,1126.54669,1107.761087,1086.308814,1062.041033,772.2118661,789.0655294,808.2869849,828.0404057,846.882551,862.6918697,874.5993472,882.6601953,886.6021701,817.1564394,715.8149704,609.3293743,497.4300777,380.8333855,260.3544763,136.2629956,8.656732971,0,0
4326,5994326,59500099,126,105,0,0,0,3,0,6,12,0,0,3,0,0,109.289,419.5516449,567.8691304,698.8326316,813.5777128,912.9397523,997.4749165,1066.676484,1120.666844,1160.61685,1187.354505,1201.210502,1202.254092,1189.945729,1163.454184,1121.973081,1065.041149,1259.951246,1160.416458,1037.635853,886.8233668,704.9044005,489.8636466,242.6392165,0,0,0,0,0,0,0,0,0,0,0,0
4327,5994327,59500103,138,201,3,0,0,0,0,3,0,3,6,0,0,0,57.0739,45.04569738,52.68510693,68.73940627,93.07088608,125.6194322,166.3835234,215.2339705,272.1253672,337.3279781,411.2393768,494.3118241,587.0875117,689.9758092,803.2445739,927.1125426,1062.041033,436.0641294,445.5813076,456.4355662,467.5902229,478.2302869,487.1577291,493.8818213,498.4337414,500.6597546,501.6828571,501.5253846,501.0177777,499.6519469,497.5705338,495.2710135,492.9234292,490.2265648,487.2225689,483.8956607
4328,5994328,59500067,153,15,0,0,0,0,0,42,0,0,0,0,0,0,30.2558,184.0361695,270.6486821,351.8685165,428.2604791,500.2681522,568.2135126,631.8192944,691.1382406,746.8995776,799.7314975,850.038932,898.1346498,943.9518265,987.1989818,1027.567663,1065.041149,1396.417167,1454.197823,1511.925851,1565.921378,1613.05302,1648.832663,1671.207613,1680.037743,1674.72526,1659.079678,1633.272805,1600.141318,1558.185612,1508.082589,1451.555919,1389.235934,1320.414935,1245.431927,1164.487276
4329,5994329,59500109,144,126,0,0,0,0,0,0,0,0,0,0,0,0,60.9008,103.4306981,104.5059432,114.5119989,133.2644994,160.6603351,196.6608205,241.0862623,293.8791392,355.3176131,425.7914387,505.7369542,595.6808525,696.0173166,807.0045989,928.8582812,1062.041033,1532.902434,1754.140955,2001.068108,2271.287458,2561.727942,2865.400163,3177.143625,3494.057144,3811.564066,4134.885756,4462.030841,4798.621382,5138.677284,5481.84408,5832.245061,5859.972505,5827.91164,5792.199534,5752.648583
4330,5994330,59500012,180,9,0,0,0,0,0,3,3,0,0,0,0,0,61.2293,5505.717009,4373.021547,3380.846647,2520.159776,1783.505166,1165.112425,660.2821532,267.1282238,0,0,0,0,0,195.5241472,571.4682805,1065.041149,2133.571976,3112.183823,4292.271787,5588.790571,5715.96408,5822.667775,5903.036315,5957.442345,5984.04838,5996.276834,5994.394672,5988.327589,5972.002735,5947.125008,5919.640392,5891.581301,5859.3475,5823.442762,5783.678472
4331,5994331,59500003,45,174,0,0,0,0,0,3,0,0,0,0,0,0,303.799,393.0550747,404.8233774,421.2221314,442.2072106,467.7391707,497.7832966,531.8964997,570.0191451,612.6701466,660.3149987,713.3074613,772.0102002,836.5415953,906.867485,982.9506271,1065.041149,1464.77298,1604.876453,1760.32574,1928.266805,2105.761369,2287.14417,2468.791572,2649.107531,2664.96477,2670.410648,2669.572437,2666.870493,2659.600305,2648.521139,2636.281008,2623.785038,2609.429882,2593.439895,2575.731075
4332,5994332,59500094,135,45,0,0,0,0,0,0,6,0,3,0,0,0,104.835,4401.418935,3412.096885,2550.47689,1808.574288,1179.869711,659.3794093,243.3536092,0,0,0,0,0,0,159.5134815,557.4888129,1065.041149,2140.891198,3116.177236,4281.560407,5643.968179,7203.687406,8943.774374,10107.00452,10200.15692,10245.71099,10266.64819,10263.42561,10253.03772,10225.08679,10182.49188,10135.43353,10087.39159,10032.20182,9970.726792,9902.643548
4333,5994333,59500056,180,54,0,0,0,0,3,3,33,0,0,0,0,0,13.4751,581.927571,714.0165669,829.8635951,930.49191,1016.630309,1088.740429,1146.174499,1189.023942,1218.490992,1235.387227,1239.998827,1232.347776,1211.842836,1177.614547,1128.836604,1065.041149,1147.031856,1144.424113,1014.147833,856.2224748,667.677302,446.6729436,194.293552,0,0,0,0,0,0,0,0,0,0,0,0
4334,5994334,59500042,234,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5593,1013.786825,1001.438288,991.9609329,985.2070736,980.9725871,979.0264893,978.3751782,978.8914473,981.3909761,986.3769946,994.0301128,1004.456114,1017.400178,1032.46753,1049.336918,1068.041265,1154.199155,1179.38976,1208.119424,1237.6442,1265.806922,1289.43658,1307.234287,1319.282566,1325.174503,1327.882508,1327.465702,1326.122139,1322.506981,1316.997779,1310.911279,1304.69756,1297.559347,1289.608201,1280.802353
4335,5994335,59500079,54,0,3,0,0,0,0,9,264,0,0,0,0,0,16.2771,995.8082332,1029.162627,1058.27344,1083.383303,1104.58132,1121.838216,1134.163195,1141.491488,1144.839321,1144.826933,1141.634876,1135.284051,1125.320496,1111.104226,1092.074616,1068.041265,1319.212799,1290.854663,1256.415239,1212.104409,1155.27052,1083.009262,994.8908514,892.0260391,775.4217964,648.1020952,510.9675618,365.598772,212.1082184,51.36232582,0,0,0,0,0
4336,5994336,59500079,90,0,0,0,0,0,0,198,0,0,0,3,0,0,8.06722,468.8406998,563.6387634,649.186787,726.1674237,795.0719242,856.216022,909.0641145,953.663733,990.9700339,1021.679595,1046.116429,1064.436817,1076.313614,1081.181042,1078.494864,1068.041265,373.7441064,381.9011389,391.2041631,400.7646542,409.8840954,417.5356739,423.2987937,427.200177,429.10806,429.984946,429.8499787,262.6541844,72.24338784,0,0,0,0,0,0
4337,5994337,59500098,180,45,0,0,0,0,3,21,21,0,0,0,0,0,212.641,334.6727638,477.4495401,604.5525749,717.0548467,815.7572518,901.2042063,972.9665666,1031.163914,1076.886108,1110.933995,1133.664444,1145.201835,1145.100437,1132.629661,1107.071531,1068.041265,1289.115497,1218.377948,1128.198583,1013.950709,872.5120496,701.3895969,500.9720457,273.2673836,20.75080541,0,0,0,0,0,0,0,0,0,0
4338,5994338,59500082,201,0,0,6,0,0,0,0,6,0,6,0,0,0,14.9073,748.1828298,861.4784873,960.0741714,1044.858213,1116.435715,1175.161886,1220.244682,1251.740589,1270.87502,1278.439112,1274.676348,1259.568066,1232.482969,1192.526787,1138.866432,1071.041381,1255.381129,1145.13313,1013.065011,854.5235679,666.6291563,447.624107,198.6393434,0,0,0,0,0,0,0,0,0,0,0,0
4339,5994339,59500006,201,0,0,0,0,0,3,0,0,0,0,3,0,0,11.4648,1203.279649,1176.268196,1152.773137,1132.551924,1115.303154,1100.704073,1087.594981,1075.818127,1066.246265,1059.375717,1055.335978,1054.170535,1055.545647,1058.998615,1064.162226,1071.041381,975.9104436,997.209865,1021.501669,1046.465763,1070.2782,1090.257793,1105.306295,1115.493481,1120.475293,1122.764994,1122.412571,1121.276548,1118.219822,1113.561625,1108.415304,1103.161416,1097.12584,1090.402905,1082.957292
4340,5994340,59500020,30,3,504,0,3,0,6,0,0,0,0,0,0,0,5.48805,897.6922699,911.4804076,925.0870243,938.5686265,951.8898385,964.9504076,976.8528489,987.5113303,997.7877867,1008.237415,1019.073633,1030.409465,1041.961951,1053.283043,1063.987414,1074.041497,995.6137966,1017.343247,1042.125496,1067.593608,1091.886811,1112.269787,1127.622113,1138.014976,1143.097369,1145.433298,1145.07376,1143.914801,1140.796361,1136.044116,1130.793892,1125.43393,1119.276498,1112.417828,1104.821891
4341,5994341,59500082,87,0,3,0,0,0,0,42,138,0,0,0,0,0,19.0324,813.363029,925.4490812,1022.436806,1105.215109,1174.38031,1230.272778,1272.042303,1299.74007,1314.628738,1317.506767,1308.599172,1287.857428,1254.604736,1207.901341,1146.876968,1071.041381,1244.34635,1121.8748,976.2411748,802.7411667,598.5309815,362.0615781,94.69544135,0,0,0,0,0,0,0,0,0,0,0,0
4342,5994342,59500007,204,9,12,0,0,0,0,3,0,0,0,3,0,0,77.565,4.782737363,261.4391201,487.3068733,684.3829059,854.2029468,997.8557999,1115.17503,1206.451727,1273.088534,1316.132987,1336.024517,1332.819105,1305.799882,1253.855241,1175.863339,1071.041381,1191.829271,999.1274685,763.9403857,480.3907146,145.0472492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,5994343,59500030,3,12,0,0,15,3,0,201,327,0,0,3,0,0,2.4216,747.311022,659.4998113,589.0493069,535.1162484,497.0164097,474.2290791,466.0214329,472.1795729,492.9944211,528.730407,579.655414,646.165622,728.5701323,827.1189135,942.0868059,1074.041497,353.378059,361.0905988,369.8866831,378.9262043,387.5487093,394.7833383,400.2324145,403.9212038,405.7251225,406.5542252,406.4266126,406.0152576,404.9084143,403.2216769,401.3581894,399.4557518,397.2702644,394.8358833,392.1398203
4344,5994344,59500064,264,0,0,0,0,0,3,3,3,0,0,6,0,0,18.9412,644.9416831,685.454688,723.7937466,760.2033808,794.823806,827.7083676,858.1789514,886.2000485,912.5909656,937.9352656,962.5141695,986.5096311,1009.710968,1031.720342,1052.17457,1071.041381,1382.059101,1419.086481,1457.15757,1492.741908,1522.985312,1543.856362,1553.683985,1552.563029,1540.116884,1519.966407,1492.32192,1459.798554,1421.028076,1376.61608,1328.110931,1276.061836,1219.787133,1159.555038,1095.499262
4345,5994345,59500072,96,21,0,3,0,0,3,18,147,0,0,12,0,0,157.407,426.8202154,421.871659,423.9661418,432.9201599,448.5859736,470.8509367,499.2460347,533.686961,574.6383162,622.5292667,677.7084641,740.5594086,811.2546986,889.8299878,976.3189452,1071.041381,1491.362639,1654.075461,1836.067859,2034.670884,2246.964891,2466.932304,2690.513107,2915.722734,3139.227325,3365.749849,3593.923326,3828.466008,4064.717275,4302.564307,4545.359015,4794.281812,5046.024012,5300.3017,5556.229169
