,b_cat,house,tradit,flat,cluster,townhouse,semi,backyardhouse,backyardshack,informalsetl,flatlet,caravan,otherdwltyp,unspecdwel,pop12,pop13,pop14,pop15,pop16,pop17,x,y,sd16sd12
5023,5023,25.36373527,0,1.366106885,13.20569989,3.642951693,0,0.566577999,0.910737923,2.732213769,0,0,0,0,165.0532554,186.7240665,211.3900901,238.7477469,268.6081774,300.0641548,30.81666739,-29.74583357,0.013176703
5024,5024,23.49140059,0,1.15469199,12.43095712,3.396412277,0,0.390260964,0.76979466,2.309383979,0,0,0,0,163.6284548,184.5176829,208.3258082,234.7433603,263.640252,294.1034749,30.82083406,-29.74583357,-0.01932055
5025,5025,31.3774037,0,0.004007108,6.004443663,1.502112693,0,0.001335703,0.002671406,0.008014217,0,0,0,0,206.7254746,224.4332444,244.3866143,266.3361226,290.281324,314.9771366,30.82500073,-29.74583357,-0.040473776
5026,5026,31.64042047,0.063012301,0,6.985411666,1.919098166,0.000195846,0,0,0,0.062816454,0,0,0,204.2181387,220.1277938,237.9625966,257.4758525,278.6464924,300.2869039,30.82916739,-29.74583357,-0.042419017
5027,5027,33.89365028,0.664581378,0,16.61453445,5.981232402,0,0,0,0,0.664581378,0,0,0,178.9939178,177.8862822,175.6710109,172.1265769,167.031453,159.7210579,30.83333406,-29.74583357,-0.046474947
5028,5028,38.67840053,0.433795205,0,10.84488014,3.904156849,0,0.53402726,0,0,0.433795205,0,0,0,195.693534,206.1851145,217.7337938,229.8389553,242.712019,255.029144,30.83750073,-29.74583357,-0.050335543
5029,5029,43.68535394,0,0,0,0,0.180326406,1.089271019,0,0,0,0,0,0,215.7283568,245.9964309,281.0374756,319.9449838,363.3850275,409.3618285,30.84166739,-29.74583357,-0.049934503
5030,5030,33.97881039,0,0,0,0,0.579143924,0.068577245,0,0,0,0,0,0,186.3793739,211.5643969,240.6459223,272.9990879,308.4765639,346.384911,30.84583406,-29.74583357,-0.064818146
5031,5031,15.46768991,1.389886313,0,0,0,0.190553651,0,0.408790092,0.408790092,0.081758018,0,0.245274055,0,96.99040247,109.6540779,124.0423939,139.8830388,157.0307367,175.1586706,30.85000073,-29.74583357,-0.081950599
5032,5032,27.55055478,7.678023464,0,0,0,0,0,2.258242195,2.258242195,0.451648439,0,1.354945317,0,215.4363054,242.2341128,271.8923603,303.9593995,337.9835819,373.2121602,30.85416739,-29.74583357,-0.096417717
5033,5033,3.088382658,0.860696806,0,0,0,0,0,0.25314612,0.25314612,0.050629224,0,0.151887672,0,24.1501398,27.15414042,30.47879279,34.07346769,37.88753589,41.83661535,30.85833406,-29.74583357,-0.083291618
5034,5034,19.30295505,5.379512064,0,0,0,0,0,1.58220943,1.58220943,0.316441886,0,0.949325658,0,150.9427797,169.7183316,190.4980154,212.9653893,236.8040114,261.4864785,30.86250073,-29.74583357,-0.061495721
5035,5035,29.77899983,7.908813435,0.082229284,0,0,0,0.123343925,2.389002815,2.306773532,0.453131778,0,1.359395334,0,231.4248,259.8729752,291.4513777,325.6931709,362.1178133,399.9015607,30.86666739,-29.74583357,-0.058085131
5036,5036,40.96259941,6.452328588,0.362865528,0,0,0,0.544298292,1.000406908,0.637541381,0.091221723,0.998598868,0.27366517,0,290.6930688,320.6419161,356.3119706,397.2186667,443.1498276,492.6524302,30.87083406,-29.74583357,-0.053204658
5037,5037,95.41708726,8.627402708,0.134449103,0,0,0,3.823396598,1.408914636,6.103429457,0,0.563768761,0,0,664.4905659,660.9084672,656.3854762,649.1016069,637.8048022,620.2095976,30.87500073,-29.74583357,-0.057274632
5038,5038,70.71698509,9.1920523,0.21223999,0,0,0,1.931656441,0.875321022,2.790148533,0,0,0.007198332,0,505.6244987,498.794516,490.753299,479.7734116,465.2847328,446.169359,30.87916739,-29.74583357,-0.064594871
5039,5039,15.38931596,8.244370833,0.093271619,0,0,0,0.411001753,0.953190404,0.317730135,0,0,0.271094325,0,139.8750625,124.5649172,106.3552735,84.61830579,60.67839517,62.12970944,30.88333406,-29.74583357,-0.071682818
5040,5040,9.893950901,8.870438739,0,0,0,0,0.341170721,1.023512162,0.341170721,0,0,0.341170721,0,107.1276063,86.31619234,61.5244533,32.18377132,0,0,30.88750073,-29.74583357,-0.065144565
5041,5041,9.893950901,8.870438739,0,0,0,0,0.341170721,1.023512162,0.341170721,0,0,0.341170721,0,107.1276063,86.31619234,61.5244533,32.18377132,0,0,30.89166739,-29.74583357,-0.045164131
5042,5042,10.22255537,7.821599542,0,0,0,0,0.298604208,0.895812625,0.530164701,0.057890123,0,1.224846179,0,108.2535489,87.4529334,62.60899756,33.14688092,0.521011109,0,30.89583406,-29.74583357,-0.04211118
5043,5043,12.50323533,0.542121834,0,0,0,0,0.003170957,0.009512872,1.841878746,0.459676947,0,7.358002113,0,116.068143,95.34247765,70.13627396,39.83134442,4.137092525,0,30.90000073,-29.74583357,-0.051167066
5044,5044,4.569547507,2.715343583,0,0,0,0,0,0,0.484811429,0.121202857,0,1.939245715,0,59.76413243,63.63469793,68.10857421,73.11517993,65.94434386,66.05956603,30.90416739,-29.74583357,-0.063209591
5045,5045,3.119919759,6.239839518,0,0,0,0,0,0,0,0,0,0,0,70.77291664,93.10497386,119.706395,150.7961217,155.995988,158.896966,30.90833406,-29.74583357,-0.059226997
5046,5046,12.17527155,5.302712902,0,0,0,0,0,0,1.621091931,0,0,0.202636491,0,127.2663769,160.9445405,200.4443272,245.7456057,280.8977343,317.7472437,30.91250073,-29.74583357,-0.051969081
5047,5047,23.68866446,4.148411144,0,0.029815866,0,0,0,0.178895198,3.855414509,0,0,0.414841114,0,199.7814322,245.6269675,298.8609943,359.1671972,426.5157605,499.7408094,30.91666739,-29.74583357,-0.052707681
5048,5048,35.57147723,2.963848625,0,0.066604759,0,0,0,0.75032234,3.569964571,0,0,0.647078646,0,264.082475,308.9657888,360.504322,418.1778823,481.919865,550.3391093,30.92083406,-29.74583357,-0.034767095
5049,5049,344.0932065,0.541882116,0.001744543,0.342946886,0,0,5.557832073,1.417467425,2.255805609,0,0,2.914324922,0,1155.096905,1193.44808,1236.511278,1282.554641,1329.078561,1372.020935,30.92500073,-29.74583357,-0.016782346
5050,5050,220.0876897,0.008703423,1.794402997,0.017406847,0,0,0.622346314,12.64826595,82.52738781,0,0,0.035224424,0,1557.377284,1493.059128,1414.966118,1320.104705,1318.978908,1343.240154,30.92916739,-29.74583357,-0.000384441
5051,5051,233.9652946,0.432694501,0,0.02706155,0.432694501,0,0.02706155,7.257377568,88.5025116,0,0,0.694339068,0,1266.878173,1191.670653,1101.866571,991.650282,954.2300606,933.3553843,30.93333406,-29.74583357,0.004833152
5052,5052,153.3307065,1.538588271,0,0.413787757,1.095121992,0,2.449795231,18.30972536,160.8396916,0,0,3.391926995,0,1778.35293,1813.505749,1824.643652,1804.559523,1771.651193,1723.010725,30.93750073,-29.74583357,0.004759059
5053,5053,192.4111886,1.246391103,0,0,0,0,2.19662083,14.18936924,121.3182856,0,0,4.973472309,0,1379.811829,1396.6646,1409.051557,1413.800479,1412.30486,1401.182987,30.94166739,-29.74583357,0.003545308
5054,5054,303.2690472,2.089303886,0.011346363,0,0.597335341,0,1.233794403,35.97287488,60.78308143,4.27E-06,0,2.997631938,0,1574.769258,1589.331485,1600.53504,1607.468102,1609.278117,1603.562327,30.94583406,-29.74583357,0.010548271
5055,5055,131.8875362,6.649782065,0.654275192,2.013513624,0.232913127,0.224375906,22.8311139,36.24594213,150.3678551,0,0,6.863324252,0,1636.330603,1594.490262,1526.301176,1442.405406,1374.065308,1352.569606,30.95000073,-29.74583357,0.020376422
5056,5056,69.427894,5.443425,10.11051283,3.51243009,5.342182614,5.342182614,12.76088255,49.11764615,179.7406546,0,0,88.9259454,0,1660.129599,1579.374465,1477.744142,1356.864437,1255.215637,1237.001263,30.95416739,-29.74583357,0.020541306
5057,5057,280.6991245,0.10662112,0.216708515,1.633713294,0.36927743,0.103154846,0.10662112,10.06016711,19.8565024,0,0,9.903209689,0,1504.32175,1509.925795,1515.068253,1549.838991,1585.608108,1618.675821,30.95833406,-29.74583357,0.014966803
5058,5058,277.4183748,0,0,2.081140699,0.519031008,0,0,8.811275185,0.519031008,0,0,3.764334248,0,1333.111184,1162.468235,965.2790936,803.307445,620.2724225,553.8496287,30.96250073,-29.74583357,0.008660085
5059,5059,217.5533018,0.459510581,0,2.607142783,3.216574067,0,0,2.597272092,0.00314925,0,0,1.323168445,0,995.3729865,977.9090924,957.5432213,933.8780389,903.3170708,922.6137076,30.96666739,-29.74583357,0.016896087
5060,5060,61.29769905,0.951858582,0,1.903717165,6.663010077,0,0,0.000731592,0.000365796,0,0,0.951858582,0,464.7351486,517.1139959,578.6963006,649.4821846,728.1979438,813.2549893,30.97083406,-29.74583357,0.031300998
5061,5061,174.5464571,2.019365562,0,1.336924933,4.969878092,0,0.224694497,1.255670686,0,0,0,2.436208852,0,764.1329405,801.6367018,845.7274513,895.3225056,948.4490558,1005.005824,30.97500073,-29.74583357,0.032679722
5062,5062,452.8879186,2.349196172,0,0.036124447,4.204658503,1.824528862,0.244915882,7.005998114,0,0,0,5.316596415,0,1367.403067,1338.802607,1307.451773,1267.756881,1234.556137,1209.734843,30.97916739,-29.74583357,0.029448165
5063,5063,340.7282269,0,0,0,1.160464004,1.160464004,3.334670267,16.71909118,1.404136182,0,0,1.440587125,0,1487.564723,1487.973934,1487.34583,1482.228714,1469.73902,1447.1821,30.98333406,-29.74583357,0.030296807
5064,5064,346.1165881,0,0,0,0.576927791,0,6.638300729,31.37407906,1.610337226,0.064103088,0,1.533396538,0,1484.742563,1482.750845,1476.328004,1460.154709,1352.528255,1202.478793,30.98750073,-29.74583357,0.031419739
5065,5065,659.7760894,8.676546911,64.25079249,6.918267784,23.12571969,0,2.375228769,185.2629455,281.9275061,2.400676951,7.836518753,15.22741438,0,1721.054661,1756.889433,1751.723963,1554.149069,1311.337331,1291.665691,30.99166739,-29.74583357,0.034466527
5066,5066,1023.220522,110.6037187,222.0055074,3.663805868,11.27455531,3.510991566,40.74376494,956.5033174,1102.223814,13.54315566,2.456334984,39.12228145,0,1889.018288,1928.585667,1972.193204,2005.301699,2034.857367,2057.281053,30.99583406,-29.74583357,0.034769356
5067,5067,1352.109977,3.910853997,418.9925217,2.967148092,2.595322939,0.507740334,32.78346372,306.4967539,1252.818066,1.234035672,0,16.11635052,0,2211.060309,2219.867768,2112.151224,2117.715154,2129.370744,2097.24371,31.00000073,-29.74583357,0.017106397
5068,5068,238.794545,2.803890153,19.28376078,0.422013777,2.11246968,0.67963267,0.422013777,41.59829335,124.228311,0,0,1.562881374,0,879.2324869,768.7116984,608.750887,614.9943668,621.210784,531.0839919,31.0041674,-29.74583357,0.017726239
5069,5069,86.07592344,0,0,0,0.06185107,0.000159936,0,0.826340987,0.865914976,0,0,1.652681974,0,447.2624176,494.1449202,549.3076263,611.924195,681.2224378,755.3696124,31.00833406,-29.74583357,0.011092966
5070,5070,39.81455811,0,9.500344333,0,0.351864605,0.382900219,0.351864605,0.207818009,0.20475188,0,0,0.415636017,0,194.4120234,210.8268211,229.7098762,250.5995813,269.4384108,271.584456,31.01250073,-29.74583357,0.00811374
5071,5071,106.241601,0,85.2330148,0,2.21971544,0.9737967,2.21971544,0,3.526515691,0,0,0,0,431.5643741,442.2977999,454.2176751,466.259813,454.1538663,362.9699431,31.0166674,-29.74583357,-0.003663055
5072,5072,3.66151978,0,3.553828022,0,0,0.742889291,0,0,0.969225824,0,0,0,0,14.10762033,14.4306956,14.75377088,15.11274341,15.47171593,15.75889396,31.02083406,-29.74583357,-0.02149692
5073,5073,0,0,0,0,0,0.74956359,0,0,0,0,0,0,0,0,0,0,0,0,0,31.02500073,-29.74583357,-0.015151308
5074,5074,0.751341909,0,0.187835477,0.187835477,0,4.216428833,0,0.187835477,0,0.187835477,0.375670954,0.187835477,0,9.141326554,8.202149169,7.388195434,6.636853526,6.010735269,5.447228837,31.0291674,-29.74583357,-0.013621482
5075,5075,1.271899437,0.004154131,0.27124089,0.27124089,0,5.431072249,0,0.27124089,0,0.275395021,0.542481781,0.27124089,0,14.07414213,12.72209181,11.55225346,10.47144403,9.570077146,8.754969765,31.03333406,-29.74583357,-0.009445916
5076,5076,55.62648712,1.207119628,1.930264835,1.930264835,2.474339977,0.115563715,0,0.005778186,0.091642221,1.212897814,0.011556371,0.005778186,0,256.8974194,258.136743,259.7822918,261.0273935,261.8739741,261.5153612,31.03750073,-29.74583357,-0.002985865
5077,5077,67.36149774,0.918394677,43.88944402,46.91647995,58.29369522,0.779088479,0.689770495,0.089317984,2.051694389,0.317942166,0,0.089317984,0,248.3519148,271.2614537,297.1799192,325.8953501,357.5781244,382.7002502,31.0416674,-29.74583357,0.006749025
5078,5078,131.191853,2.081189509,21.08452912,20.31528399,21.53544805,2.6939094,1.749911847,0.943997552,0,0.943997552,0,0.943997552,0,741.6497565,851.4075755,976.9759762,1117.725627,1273.168797,1418.085332,31.04583406,-29.74583357,0.017616898
5079,5079,54.98235276,3.363763298,55.4991209,37.10008656,17.26553522,0.070405451,0.713160625,0.070405451,0,0.783566077,0,0.070405451,0,683.2287863,784.9948069,898.4887535,1023.828227,1158.163488,1299.269251,31.05000073,-29.74583357,0.019115087
5080,5080,42.38162072,2.474374211,2.38202122,48.81634456,9.466733971,0,0.641616463,0,0,0.516246925,0,0,0,391.5820806,445.2184167,504.7504919,570.1956403,640.9367013,714.2996758,31.0541674,-29.74583357,0.014379449
5081,5081,66.90382864,2.009981312,5.352374302,27.63691882,4.230275504,0.001469947,1.236758531,0.955209351,0,0.955209351,0,0,0,330.9629373,361.1981421,395.4201593,433.3776386,474.3370305,517.3889843,31.05833406,-29.74583357,0.014357004
5082,5082,86.57963098,2.096424672,4.61978079,2.917756288,0.972585429,0,0.708795141,0.465648783,0,0.465648783,0,0,0,443.9380178,524.4312896,616.6779505,721.1405435,835.9589091,959.8837657,31.06250073,-29.74583357,0.017361107
5083,5083,32.05187169,0.816230385,4.520162983,2.594894183,0.864964728,0,0.216241182,0,0,0,0,0,0,193.4204283,236.1664579,285.269486,340.9332172,402.4060854,468.9886526,31.0666674,-29.74583357,0.028480408
5084,5084,15.19421794,0.360092923,5.270358876,0.360092923,0.540139385,0,0.360092923,0,0,0.360092923,0,0.180046462,0,91.00054909,106.2977565,124.5825996,145.7176464,169.6776834,196.0347892,31.07083406,-29.74583357,0.02841099
5085,5085,52.22337942,1.339057273,2.009185172,1.339057273,2.00858591,0,1.339057273,0,0,1.339057273,0,0.669528637,0,247.2823474,283.8839372,328.7431441,381.1904447,441.4490046,508.4029264,31.07500073,-29.74583357,-0.008736535
5086,5086,0.438746949,0.029914565,0.149572823,0,0,0,0,0,0.019943043,0,0,0.049857608,0,1.14672498,0,0,0,0,0,30.57916739,-29.75000024,-0.058056744
5087,5087,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.58333406,-29.75000024,-0.066688373
5088,5088,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.58750073,-29.75000024,-0.093014629
5089,5089,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.59166739,-29.75000024,-0.124836843
5090,5090,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.59583406,-29.75000024,-0.125812923
5091,5091,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.60000073,-29.75000024,-0.125708176
5092,5092,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.60416739,-29.75000024,-0.123742494
5093,5093,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.60833406,-29.75000024,-0.109678288
5094,5094,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.61250073,-29.75000024,-0.09827172
5095,5095,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.61666739,-29.75000024,-0.10742959
5096,5096,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.62083406,-29.75000024,-0.108083769
5097,5097,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.62500073,-29.75000024,-0.110896826
5098,5098,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.62916739,-29.75000024,-0.108324546
5099,5099,0.601842021,0.041034683,0.205173416,0,0,0,0,0,0.027356455,0,0,0.068391139,0,1.57299619,0,0,0,0,0,30.63333406,-29.75000024,-0.114468051
5100,5100,0.773481436,0.13950299,0.149761674,0,0,0,0,0.003279395,0.019968223,0.003279395,0,0.049920558,0,1.71332186,0.484257291,0.404458685,0.325753211,0.244861474,0.165062869,30.63750073,-29.75000024,-0.126418052
5101,5101,1.249627579,0.36950854,0,0,0,0,0,0.009944619,0,0.009944619,0,0,0,1.713789279,1.468488686,1.226502965,0.987832118,0.742531525,0.500545805,30.64166739,-29.75000024,-0.128021943
5102,5102,1.269218444,0.311758461,0,0,0,0,0,0.006430868,0,0.006430868,0,0,0,1.108252847,0.94962478,0.793140336,0.638799514,0.480171446,0.323687002,30.64583406,-29.75000024,-0.127142708
5103,5103,1.288825347,0.25396087,0,0,0,0,0,0.002914226,0,0.002914226,0,0,0,0.502218346,0.430334095,0.359421253,0.28947982,0.21759557,0.146682728,30.65000073,-29.75000024,-0.125200962
5104,5104,1.304009537,0.20920062,0,0,0,0,0,0.00019083,0,0.00019083,0,0,0,0.032886421,0.028179274,0.023535737,0.018955809,0.014248662,0.009605125,30.65416739,-29.75000024,-0.122856395
5105,5105,1.305073639,0.206064259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65833406,-29.75000024,-0.122975966
5106,5106,1.305073639,0.206064259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.66250073,-29.75000024,-0.118790576
5107,5107,1.305073639,0.206064259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.66666739,-29.75000024,-0.116753779
5108,5108,1.305073639,0.206064259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.67083406,-29.75000024,-0.118929926
5109,5109,1.305073639,0.206064259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.67500073,-29.75000024,-0.113891895
5110,5110,2.11234321,0.170143582,0,0,0,0,0,0,0,0,0,0.044989878,0,5.938663865,6.388562643,6.91344455,7.483316335,8.098177998,8.743032913,30.67916739,-29.75000024,-0.102342453
5111,5111,2.232741706,0.164805621,0,0,0,0,0,0,0,0,0,0.051694469,0,6.823669845,7.34061453,7.943716663,8.598513264,9.305004334,10.04595838,30.68333406,-29.75000024,-0.092415194
5112,5112,4.512519727,0.12646787,0,0,0,0,0,0,0,0.059280252,0,0.105528308,0,20.54936482,21.78248866,23.23101317,24.785066,26.44464713,28.17458047,30.68750073,-29.75000024,-0.104389559
5113,5113,6.263693974,0.223703356,0,0,0,0,0,0,0,0.223703356,0,0,0,24.98020811,25.65131818,26.47156382,27.29180946,28.1120551,28.93230074,30.69166739,-29.75000024,-0.10315992
5114,5114,6.263693974,0.223703356,0,0,0,0,0,0,0,0.223703356,0,0,0,24.98020811,25.65131818,26.47156382,27.29180946,28.1120551,28.93230074,30.69583406,-29.75000024,-0.09425317
5115,5115,6.263693974,0.223703356,0,0,0,0,0,0,0,0.223703356,0,0,0,24.98020811,25.65131818,26.47156382,27.29180946,28.1120551,28.93230074,30.70000073,-29.75000024,-0.08663018
5116,5116,3.58530892,0.08923556,0,0,0,0,0,0.049396057,0,0.08923556,0,0,0,12.3109502,12.05176561,11.81914068,11.5371197,11.21393534,10.82488957,30.70416739,-29.75000024,-0.094214029
5117,5117,2.499294724,0.034712427,0,0,0,0,0,0.069424853,0,0.034712427,0,0,0,7.173901524,6.537507034,5.877970926,5.149009965,4.362194959,3.482813482,30.70833406,-29.75000024,-0.121278063
5118,5118,2.922586751,0.055576836,0,0.024803343,0.037205015,0,0,0.086350328,0,0.067978507,0.012401672,0.07441003,0,9.526415294,9.743539907,10.07656725,10.48859988,10.97749396,11.50420823,30.71250073,-29.75000024,-0.124959665
5119,5119,5.896612785,0.202168961,0,0.19907017,0.298605255,0,0,0.205267752,0,0.301704046,0.099535085,0.597210509,0,26.0550418,32.26894098,39.57566023,48.0042462,57.45619672,67.86205629,30.71666739,-29.75000024,-0.119553565
5120,5120,6.229621179,0.218583199,0,0.218583199,0.327874799,0,0,0.218583199,0,0.327874799,0.1092916,0.655749598,0,27.90578844,34.79115922,42.87873759,52.20495409,62.66051712,74.17256562,30.72083406,-29.75000024,-0.102832073
5121,5121,6.913301038,0.228445388,0.695135949,0.622022658,0.382718028,0.057927996,0.057927996,0.124508097,0.057927996,0.278780736,0.050335348,0.302012089,0,32.75181703,37.98293563,44.0301279,50.87497137,58.47110359,66.65719296,30.72500073,-29.75000024,-0.058605463
5122,5122,14.13383684,0.505332296,2.999499729,2.249712126,0.999964237,0.249958311,0.249958311,0.01074402,0.249958311,0.505375961,4.37E-05,0.000261988,0,76.34979194,86.08655004,96.98670833,108.9598575,122.0077299,135.6250516,30.72916739,-29.75000024,-0.030813343
